,Time Step,Right AP,Right UR,Right DP,Left AP,Left UR,Left DP,Name,pres RH,press LR,Rprediction y,Rprediction x,Lprediction y,Lprediction x,Rdirection ,Ldirection 
18630,1614260160.6,0.6077959889467517,0.673894651642928,0.36869653593144835,0.8753545592868793,-0.09714538088377184,-0.4741369600476929,vertical,0.5123699395222084,0.5121429476587451,-13.709535509461034,-11.079910525547874,-7.345048878719536,-16.402014798141426,1,2
18699,1614260161.98,0.6074320915753012,0.684504756790186,0.3522688743094478,0.8651893811125254,-0.10069872879827314,-0.4730526652484742,vertical,0.3725835582902984,0.7385687477044983,-14.721212424898212,-3.9049284466462364,-12.588353070435165,-17.61332073817415,0,1
18768,1614260163.36,0.6094352113901363,0.6808116051257743,0.35132506095153865,0.8692070452929981,-0.10295897042075546,-0.4698883503385498,vertical,0.10109451862852117,0.6625853954369884,-6.5378552764735804,8.919055665580267,-10.249375629932963,-13.531352317019358,1,2
18837,1614260164.74,0.6072704051411425,0.6833717213679783,0.3559711966980103,0.8694438542476418,-0.10343630189838399,-0.46644806733565425,vertical,0.02994985386758568,0.35246806764845023,-0.43590560453257776,20.094703190270582,-11.126671929148664,-14.813974459290094,2,2
18906,1614260166.12,0.6115736922994554,0.6892775835028654,0.35068580985273784,0.8656735804854688,-0.1023240588662296,-0.4639072835481572,vertical,1.4299943246573956,0.29437284531705304,-3.0873555259558163,21.6811683155618,-13.342797056555547,-17.388783552121737,0,3
18975,1614260167.5,0.6079873705262316,0.6802629848797426,0.34636030177815536,0.8690567215874115,-0.10109989617736717,-0.47177444924069883,vertical,0.41650372996491664,1.563054223937465,1.1515500488800061,16.28754601932868,-13.000813750383259,-18.90094145061109,0,3
19044,1614260168.88,0.6079300931447997,0.6805106897547559,0.3458481427681988,0.8633441891882997,-0.10068552786590955,-0.4694690886844213,vertical,0.9419728367211373,0.4537706886039712,3.1364041477386104,15.829348436640757,-10.483814980027233,-23.761675366760556,3,0
19113,1614260170.26,0.6126868893154296,0.683464206910126,0.3520359009254864,0.8640133822280048,-0.10247273682456348,-0.46653890744721316,vertical,0.44698137717665676,0.293890087870336,2.4411194010229567,13.670665442393709,-9.001526020109742,-23.588310150803988,2,3
19182,1614260171.64,0.6069378494225741,0.6893133992623145,0.34887875523901707,0.8663682800621114,-0.10484763298814205,-0.4744153691999255,vertical,0.06764337165701775,0.1055480674249743,2.119885209732476,13.524500273944668,-10.117328710927083,-28.70784581766298,3,1
19251,1614260173.02,0.615522573355345,0.6831530700205131,0.34644697149743736,0.8605705947411688,-0.10593855933269558,-0.4669429562812485,vertical,0.2082049403113707,0.6773848503569866,2.182322817245752,10.112061536957825,-11.192986203194017,-11.306051576133047,1,1
19320,1614260174.4,0.6171493227346337,0.6797483574081228,0.35040647665968744,0.8538401874816524,-0.08392932146896492,-0.4686321762712377,vertical,1.0999915935148132,0.00014896550443159898,2.7985670640025555,12.113967298416014,-12.896940218866835,-5.517766730795675,3,0
19389,1614260175.78,0.6206817906832482,0.6781263526106238,0.34469551043516417,0.8628149165923632,-0.10719469966599389,-0.4743285548366782,vertical,1.0829872916385495,0.015336150362916148,5.015988872323342,7.2470909668431105,-11.974607706461434,-6.772010631730602,1,3
19458,1614260177.16,0.6231028993137283,0.6782573164752953,0.34473918819079963,0.8654616572551501,-0.10937727973978101,-0.4734450618956387,vertical,0.20594095715095598,0.2453502281922031,4.798414414163312,10.108333959971741,-11.041217338638429,-13.448010031651261,2,3
19527,1614260178.54,0.6219198761730923,0.6778699930144397,0.3416970710121919,0.8626932824349249,-0.10804639371557082,-0.47398413111238924,vertical,0.9663823952366022,1.1647565682941063,2.255413985697687,11.333131351538155,-11.416626513241738,-18.808933683105916,1,1
19596,1614260179.92,0.6277087078704006,0.6471724417422707,0.34763448682992565,0.8479328935037054,-0.0988178366700973,-0.47669244257093046,vertical,0.01728857450109129,0.24256694045783242,-0.0306085372560867,16.50531445867125,-11.068676977593196,-17.917837113513407,2,3
19665,1614260181.3,0.6471090737030691,0.6196008123438047,0.34388899142202306,0.8413851624651798,-0.1225293490897843,-0.46591155681119656,vertical,0.16941180907961906,1.6027413844139067,-0.4267270685350413,15.706846459761547,-11.761755711584339,-19.172570958946995,1,3
19734,1614260182.68,1.0204208208337637,-0.063104640707373,-0.5227441192092555,0.5606849636492438,-0.16071324852154414,-0.8407243253002027,vertical,0.06291915715874206,0.4997363980676423,3.482171865356567,12.929042200173903,-12.26115283716345,-22.40620350115176,2,3
19803,1614260184.06,0.9420013566607378,0.2491650145049986,-0.17923932223882805,0.6427988498426167,-0.020150992938848086,-0.8340505193076875,vertical,1.5812363598243286,1.7432926237534616,1.8557341242649992,13.42213604583261,-14.594712724107504,-22.299300967496134,1,3
19872,1614260185.44,0.8579691712377117,0.4254035108063602,-0.19125905791379993,0.5857207005836058,-0.07715074757840573,-0.7899265066172445,vertical,2.0712350684788094,0.2663839702187064,0.9878938154797829,14.970795953173608,-15.061086859099387,-24.396777847028655,3,0
19941,1614260186.82,0.833161225541857,0.4512027502977281,-0.09094690736231992,0.6117093004088985,-0.040260474476084815,-0.7890234434391826,vertical,0.027734297519641817,0.05907399347337377,0.23794854121145104,13.252264197957928,-7.947208456759108,-17.49762346200453,3,0
20010,1614260188.2,0.8539216898286122,0.42466125826044065,-0.0844423144773882,0.6534819447814126,-0.045145308570508566,-0.8039689927343274,vertical,0.08989348137451857,0.26694901290320594,-5.157507456361101,1.5951582813065963,5.976660152259201,-6.890638344223742,3,3
20079,1614260189.58,0.9258261758136175,0.2918091066456522,-0.14870767182889416,0.6229996921216425,-0.04250693246804612,-0.7626190686953871,vertical,0.42098088982139326,0.9480591933933615,3.515891025257372,-14.102409315459902,2.8997392235617765,-14.89282334382317,2,2
20148,1614260190.96,0.9318195716899195,0.296506031754744,-0.1300058042560333,0.6276167489344007,-0.0418057634021524,-0.7607672654592358,vertical,0.6108452906119533,1.1921074981124775,-10.231416014372106,-4.1878726049246815,-10.691019556196583,0.7717480752542816,0,3
20217,1614260192.34,0.9332438621128328,0.3022512667219749,-0.1336248849225035,0.6338342633855453,-0.038744819669951504,-0.7622785372755869,vertical,1.2639027706800807,0.179284211950994,-0.9214754121651945,-15.50552059889948,-1.9228217716394953,-15.13810442403313,2,2
20286,1614260193.72,0.9303640867769513,0.2889172356610477,-0.14261546895975155,0.6243577045115832,-0.046445458656311736,-0.764954183986889,vertical,1.2885151926388911,0.3274415250931638,-6.987518252123656,-7.909143801288971,-15.07593024942755,-0.2600697234012328,2,3
20355,1614260195.1,1.0234274058319508,0.20418960876264441,-0.1714700366241094,0.6257320950162903,-0.03739542199413693,-0.7631251690384914,vertical,0.4574596016385809,1.8613224062604685,-11.571909349660302,-10.369541922462979,-15.064833519261342,-10.906819436142936,1,0
20424,1614260196.48,0.9443340019179081,-0.07282100459283147,-0.2132579392209949,0.6304946712587194,-0.047527564729452576,-0.7634229232637457,vertical,0.34155996480536255,0.5649418914146344,-11.052572010122415,1.2949912483029093,6.605011285293011,-5.539219969610313,1,2
20493,1614260197.86,0.992418231013034,-0.05299498769150222,-0.19671128968066462,0.6344898213478688,-0.0334233644426828,-0.7621875723097777,vertical,0.02120145134142691,0.5816719020264668,-4.374902681566761,12.134787390312244,1.5152427689227652,-5.852117050835121,3,3
20562,1614260199.24,0.9958383064225611,-0.06947536095323337,-0.1687142842332927,0.6269166603848367,-0.03793077786473337,-0.7819693860832616,vertical,0.6715162709007725,0.5177067914878525,-4.0258596454987305,10.143682179631751,2.091327587745254,-8.99436540255992,0,3
20631,1614260200.62,0.9782524306137972,-0.02347974090539494,-0.18806676646111578,0.631589469604612,-0.03723060358863683,-0.7742163266469015,vertical,0.32386473548253875,0.7584982554665283,-3.3075055296668627,9.511212054211917,1.4009049087393768,-15.703633361649516,3,3
20700,1614260202.0,0.9808645259244463,-0.09000726843383844,-0.07096583740989482,0.6274975239187253,-0.03945776206256041,-0.7652506888249845,vertical,1.2255062986936627,0.25324465113445466,-3.593231526306167,8.00725815812414,0.7076618641757735,-19.636619050662908,3,0
20769,1614260203.38,1.036327920020386,-0.10237883961913725,-0.12496323395592962,0.6344573450620389,-0.0306631873262503,-0.757131334213758,vertical,0.5804375268910776,0.005229185491824199,-3.168385736560096,5.366148247536195,0.8547776849206405,-19.736346197408356,1,3
20838,1614260204.76,1.0603019455526692,-0.17532707767895414,-0.08918596885999376,0.6391666377684111,-0.031464606555654154,-0.7639860760468223,vertical,0.403747610930924,1.8839648581119084,-3.117300871273426,10.555567616922719,1.1520145438844596,-21.572266498245575,0,2
20907,1614260206.14,0.9738336234198609,-0.14113245518442763,-0.1433931728749325,0.6401942022526744,-0.0304505739410475,-0.7604580908979556,vertical,0.6622357290861873,1.3636855619543355,-1.1643824975922277,9.122978888155895,-7.118731840198777,-16.580549835031096,0,2
20976,1614260207.52,0.9318408280160557,-0.1792879955507265,-0.09837453681933729,0.6443367876986658,-0.03226352242648787,-0.7574836782803361,vertical,0.7561967229238604,1.4498422767687258,3.2255771335464223,9.328007682719747,-8.075262193759642,-15.572965736204512,2,2
21045,1614260208.9,0.9889836505338181,-0.1245391817262783,-0.13194598907307944,0.627969505206292,-0.039572642509066135,-0.7656483657338176,vertical,1.1132603122929456,2.396574051903816,2.819900342300305,9.503085954151178,-10.878659097555536,-19.24438866572965,2,2
21114,1614260210.28,0.9809097799474492,0.023817558720653515,-0.1564686150134483,0.6160539636189047,-0.09393089988690041,-0.7762027746345899,vertical,0.0497869619561267,0.5133635774133444,-0.21583537055529334,7.798439135204732,-11.378699931446583,-19.522356136242035,0,3
21183,1614260211.66,0.9838931041207868,0.021100594289311506,-0.17271033044494674,0.6090865021876571,-0.0932611279463699,-0.7728999263744896,vertical,0.18470895916201477,1.0804921047579856,2.5573309393234593,10.974372365829524,-11.217247539357064,-20.112017253263755,3,3
21252,1614260213.04,0.9814706493978013,0.016158957065141703,-0.16721190323845786,0.6115531620427676,-0.08695626508483804,-0.7680182646497943,vertical,0.014836959067945799,0.7313233006675326,1.601205480793257,8.775753038074802,-11.542652656817072,-22.74609135374825,2,1
21321,1614260214.42,1.0023879688606536,0.0604537152861622,-0.12635495075387437,0.6046817178229914,-0.09337867821046542,-0.7722102466153172,vertical,0.4325616887590276,0.27214772440266166,1.1534409145170015,8.796777589507263,-8.839098179268001,-12.573099575134396,2,3
21390,1614260215.8,0.9108329794302891,0.06886131529456617,-0.588649176133911,0.7756024921378472,-0.16013818408599043,-0.69844084425851,vertical,0.0034315292364105287,1.0018321542880022,-1.852913021798103,10.252813975739949,-8.331714571060076,-16.27040171581584,0,0
21459,1614260217.18,0.9458656832006397,0.34955754796285016,-0.5226669736279514,0.39080466375809797,0.1396256182142742,-0.9009726621253321,vertical,0.8896305805112106,0.6754747957761653,3.313795925201995,11.513320283705443,-6.052836300422454,-18.012900444999307,0,0
21528,1614260218.56,0.7796983621386354,0.46397441996694017,-0.3640100400736264,0.6313997028657173,-0.04047678871325159,-0.7673645407672584,vertical,0.24335786519504507,1.5652477204889936,5.115617158404203,10.250813249119416,-6.876332088414243,-12.911532583782037,3,3
21597,1614260219.94,0.8648207227231071,0.3290795392253137,-0.35624899445908853,0.6539565480558088,0.1383247712383992,-0.7508546164720072,vertical,0.005297717750961741,1.685529916113794,5.644431437570476,8.862735716005133,-3.617136453351429,-16.87669057314283,1,2
21666,1614260221.32,0.8697185546883734,0.2854245325104165,-0.37182332903906823,0.6477843153694133,0.1347137975995891,-0.745260291323494,vertical,0.6672611342123124,0.15579125652536616,6.231812532367836,11.586510784778628,-5.098379688451024,-15.999276394413123,2,3
21735,1614260222.7,0.8728371075747718,0.28058361764997036,-0.3680676868577397,0.6500137379069097,0.10375335973533191,-0.7434186152255815,vertical,0.8517612275985867,1.5959826207779306,1.4339708404204847,12.967018792356129,-5.0145821406601625,-17.888059528199463,1,2
21804,1614260224.08,0.8746877941570917,0.265880299037124,-0.37062078954355965,0.6498135963594891,0.0935890821654355,-0.7532997491164495,vertical,0.7963210222443776,1.7947354392118018,0.7909339233278869,14.192245716368523,-6.869695131563026,-15.385630974384792,0,3
21873,1614260225.46,0.8743228774321361,0.2546815149392701,-0.37469090434098495,0.6543366555095577,0.11066794936182141,-0.7399043220648166,vertical,0.01395842507994763,0.04167486763458413,4.192317918165245,8.689999974352975,-9.331554838404848,-20.854864186202846,2,0
21942,1614260226.84,0.8720954737111971,0.25249408726148015,-0.36726545532823773,0.644916291732959,0.08849486783473375,-0.7480710490804241,vertical,0.04029437162333749,1.4087922850827348,1.2102475738851526,11.697933140270695,-5.963911543962968,-15.755044437591135,2,0
22011,1614260228.22,0.8772956406717822,0.25231818829613684,-0.37583707073217476,0.6531110308626995,0.09594279411372054,-0.7476595650904272,vertical,0.3642503231221029,0.6080145274045184,0.8541990266847028,11.752828975756923,0.5732687317631688,-6.681054002058611,0,0
22080,1614260229.6,0.8720862952418933,0.25228400922883487,-0.3686803069809456,0.6516024001736866,0.08778585834446345,-0.7527444083718993,vertical,1.6751700340651767,1.6935050623301502,2.2061999579351683,12.305214799190706,3.572243915360498,-6.964326620172455,2,2
22149,1614260230.98,0.8829482885831936,0.2532045178960073,-0.36764373941913464,0.6446899860501534,0.10147577921212078,-0.7471203441562065,vertical,1.1934666036358927,0.405722320586339,-2.487533238711362,7.824623533607215,-0.6536730535985544,-11.186587091809876,2,2
22218,1614260232.36,0.8749545600024571,0.2473388999100974,-0.3708042822401586,0.6494819335854215,0.09239180969416724,-0.7490915709375118,vertical,1.7219924605430106,1.1723127048929642,-8.716899415524175,3.1925578084964226,-6.080182666509479,-18.99460713767703,3,2
22287,1614260233.74,0.8843834653268567,0.25818098234537323,-0.3679561238598616,0.6447966725109708,0.094445152482523,-0.7523556083223947,vertical,0.8220142381131005,0.3334455910900711,-8.997782786091731,-0.6330739936524132,-9.06045412923914,-15.878899386696986,3,2
22356,1614260235.12,0.8769055833795143,0.2507707387507286,-0.3669047181868304,0.6454806672679227,0.10015311100368614,-0.7434211303886057,vertical,0.7674189179672151,0.47880240441688676,-9.044163721352177,-4.348609472009361,-10.707547218205976,-16.95075377355759,1,1
22425,1614260236.5,0.882627049211993,0.24787626374361602,-0.37707704510161516,0.6489216171646404,0.09843002388335727,-0.7500133015489214,vertical,0.5314608396085635,0.11256448330576967,-8.423753178663535,0.158791426983921,-7.560965529078406,-1.5467893653839653,0,3
22494,1614260237.88,0.8733085087980609,0.24098887320792214,-0.36871343932569106,0.6502944116312014,0.0902255648511732,-0.7516278019031032,vertical,0.9636798383964279,0.19648075389101474,2.740174647551121,14.408579218637987,-9.212732376474795,-12.267962041090655,3,3
22563,1614260239.26,0.8606635578719749,0.3517786419206145,-0.32862623250246836,0.6500395363506478,0.09068345997054292,-0.7497542855277352,vertical,0.04391891415451381,0.6618411456401398,2.588061236533533,12.897957314141458,-8.98283318626784,-12.780891410347298,0,3
22632,1614260240.64,0.904808783074624,-0.037347952128953685,-0.41401726568098246,0.6677683896252449,0.11302041537026884,-0.7350291453761411,vertical,0.39005484711874633,0.7825714362792546,4.569894826051082,11.491536350822262,-7.820394203703984,-15.279001026011674,3,2
22701,1614260242.02,1.0401521890486602,-0.25044082563839615,-0.14305803222154972,0.6718462011159336,0.1076710405582084,-0.7259783957191083,vertical,2.1523615701058527,0.3809201122139129,6.736065359619318,8.466328253960008,-9.082520735389824,-16.755615237912163,3,1
22770,1614260243.4,0.9500892477998204,-0.35112074338634325,-0.045490192085266834,0.6613660777530569,0.11182553342174628,-0.729831143221621,vertical,0.266247249343435,0.4950413350682352,8.197981694578612,5.032850998156639,-14.096961349609455,-7.288275941237243,0,0
22839,1614260244.78,0.878655443890512,-0.45557759931297453,-0.2668736960994867,0.6759429101575761,0.11080551711077508,-0.7183400523096594,vertical,0.05633864287271943,0.2620876031339793,9.596312309824775,3.818202243219675,-12.396038145887498,-8.490739552436207,2,3
22908,1614260246.16,0.8920837192738638,-0.4365747100634731,-0.2569906825248264,0.6694355461853904,0.11378896755037746,-0.7299722542339039,vertical,0.7966156169524943,0.12510638801066673,7.860929257384922,3.1318250380658315,-12.284458734601532,-15.071117462890452,3,0
22977,1614260247.54,0.8916691383961192,-0.42725993831159675,-0.27614267199670417,0.6736151179141272,0.1090409615939911,-0.727790359452409,vertical,0.5500005989885769,0.9425527050493767,4.364328619103749,-4.416128727104221,-11.279515028414238,-14.442346689831691,0,1
23046,1614260248.92,0.9129784094407623,-0.42267704109342596,-0.27148805554493066,0.6685064471016172,0.09868658753953875,-0.734475128429408,vertical,0.8416297100989772,0.4029973126218155,9.641869276284343,3.5526160899672155,-14.18720480522926,-2.059173391589418,1,1
23115,1614260250.3,0.8846782838144402,-0.4070007466558946,-0.2613887220394899,0.6729193478091599,0.1071045739217862,-0.7312857117244057,vertical,0.5786187613478209,0.9834831997968839,6.7195131897880005,14.601799421146453,-14.348935385445522,3.6456078571612083,3,3
23184,1614260251.68,0.8702855991564226,-0.3535489673694873,-0.2138295726468673,0.6624345032417978,0.10045226970684368,-0.7382782494843609,vertical,0.8489880796769314,1.5443222907024905,7.730030459047128,6.054364109892516,-14.03223678626528,-9.32738518619339,1,3
23253,1614260253.06,0.8905585290649951,-0.4184157214568866,-0.2656247766135003,0.6732430773817396,0.1070833494720955,-0.7317123056477539,vertical,0.7966457920474384,1.1844136480771914,7.562196064123719,12.851254765396625,-12.024059109360948,-17.28284364246609,1,3
23322,1614260254.44,0.8736884814985422,-0.4039932310542648,-0.28614363742486293,0.6743194332989934,0.10634792866412586,-0.729034093448026,vertical,0.3131911449911145,0.17601607632863836,6.0756195778915005,16.873050874565855,-12.886660224378351,-19.647623241703613,3,2
23391,1614260255.82,0.8908401270824589,-0.42411931411429593,-0.2698121065687118,0.6709339564963548,0.10605201604049012,-0.7245376547422123,vertical,1.106172200642573,1.6845186572262574,5.322687408169725,7.563386052791634,-13.649840459930083,-20.44733334072745,3,0
23460,1614260257.2,0.8983618398499048,-0.406645210094466,-0.2667459925300501,0.6685336567263963,0.10097305019425545,-0.7332006771076119,vertical,0.41083750151522613,0.7620701290637188,6.619480801629273,3.382848469789799,-3.938071245819652,-17.13354010810781,1,1
23529,1614260258.58,0.8847046845414467,-0.40267713069134187,-0.27766106344456537,0.6686854365859896,0.1057566824497287,-0.7323027966598428,vertical,1.22239540751848,1.273543712928458,6.796961067673842,6.531099992240105,-2.91549525682462,-8.03731573814983,1,0
23598,1614260259.96,0.8882126521088871,-0.4138005801155699,-0.2748511131533576,0.6708212508081881,0.09076449870234227,-0.7285769228158586,vertical,0.05103596405921203,0.00481882961092479,4.643401791376971,14.316718922431152,0.6472642331549778,-11.53869499182002,2,2
23667,1614260261.34,0.8998301891368998,-0.3946189833921183,-0.26644923128843,0.6728312464228937,0.11023167341690852,-0.7284765824551664,vertical,1.6044354591225571,2.035507383823684,3.518425623938044,15.499634870885876,-1.810365324357261,-14.939565895860394,1,1
23736,1614260262.72,0.8982839311314462,-0.38405021248225424,-0.26954194951617166,0.6646830210597888,0.1074773169453683,-0.734781301906696,vertical,0.6633349496467507,0.43439458968625416,3.361658895515892,18.16301910360962,-2.931974542949188,-11.414179440154552,3,3
23805,1614260264.1,0.8721579169891244,-0.42020763556088675,-0.31238154289418346,0.682147982193717,0.1140728985008734,-0.731538063507056,vertical,0.2121182384395406,0.44359634571182693,2.9617977231679093,14.509634097213976,-3.8183253097106693,-14.527775645784448,1,2
23874,1614260265.48,0.9300507919141614,-0.28891631420571595,-0.3158438374299292,0.6670058742869809,0.11144133486766401,-0.7319737521827405,vertical,0.6276553854286142,1.0964627951344244,2.158124588524431,16.310754437295238,-3.9170178104731623,-14.827777987495665,3,0
23943,1614260266.86,0.9364294965778194,-0.30638209288274715,-0.29705448747491164,0.6680736156213235,0.10641067476252554,-0.7311680884562172,vertical,0.8023191789278598,0.12598885802774823,0.8692048702591757,11.757719077491354,-3.9549106843274737,-14.826201183977695,2,2
24012,1614260268.24,0.9205169027316934,-0.2770421248470028,-0.32372025105334157,0.6679640322234915,0.10339254021672661,-0.7301289905917087,vertical,0.3629595906779389,0.4113829817959133,-2.1559560885463878,7.9880027876968445,-7.17585610176159,-17.303521807857862,0,3
24081,1614260269.62,0.9236938223667981,-0.2734807473615055,-0.32293731849544505,0.6619362125886049,0.09565953799517561,-0.7327810258869445,vertical,0.5431285784278777,0.2527291707927766,4.7835861120024346,13.853501705476914,-9.227357530438622,-22.738507006638827,3,2
24150,1614260271.0,0.9157216032442734,-0.10740566970242273,-0.3661657059800022,0.6685743374099178,0.10604640343192911,-0.729948910083811,vertical,0.8004514539415574,2.357133358514079,4.9021561243298075,9.638942202022495,-10.529899291076905,-24.120462059901477,3,1
24219,1614260272.38,0.9321274887143681,-0.06517489615735991,-0.3345510103587496,0.6618919246925027,0.10496087024648297,-0.7335250124321193,vertical,0.03756011416293493,0.39221742765660705,4.935242949017941,7.681010284240477,2.259390801610622,1.6313115579382504,1,0
24288,1614260273.76,0.939471407662442,-0.021763218957761857,-0.3510931423895814,0.6688490796731017,0.11414303223504388,-0.7296958117307195,vertical,0.8010104100496269,0.09925357500805446,3.045370758765693,12.57206802888468,5.095889487498391,-2.922122124172404,3,2
24357,1614260275.14,0.9345465678627294,-0.016998383033489287,-0.3578673677953436,0.6669860414227434,0.10937754792876654,-0.73153813553401,vertical,0.5699068357565268,0.7429365379779286,4.060440722667146,9.579763171660638,1.0282959535011011,-1.0033832196674384,2,1
24426,1614260276.52,0.9261917247481659,0.040100801794033906,-0.3750448350472207,0.6623291563881543,0.11690732747994315,-0.7324918012786152,vertical,0.1313375267909862,0.04582418285499875,-1.8991423431772008,9.206193822499232,0.9116234306425017,-0.4089889403898921,0,2
24495,1614260277.9,0.9165384194175193,0.03849942616355145,-0.3679864112341564,0.6635489082219217,0.1236860701316081,-0.7311707529659324,vertical,0.25772264747179424,0.6971045291918748,0.7547789291265756,6.713029633816412,-0.5250461818911694,-2.570413690460221,3,2
24564,1614260279.28,0.9120408028852,0.024662413692463647,-0.3673982296443819,0.6726655944118567,0.11682736239323574,-0.7190817394291719,vertical,0.7103858861780816,0.00170127849973727,-3.5485422595721996,-12.679864639793529,-7.447433596104931,-11.65442362591757,0,2
24633,1614260280.66,0.9199858384122324,-0.013103850642660992,-0.37579986845411384,0.6888955030455909,0.124998927314937,-0.7137153931219693,vertical,3.6187617406353922,0.6655178564503029,7.020094735448212,-9.498270082931857,-8.398852745676656,-12.818630830157108,2,0
24702,1614260282.04,0.9123012512169417,-0.012003507112832374,-0.3777572530127971,0.673979551058382,0.10045306131704837,-0.7274167360656059,vertical,0.11782391972724741,1.143431036345887,6.2292842254909955,-10.396972643355667,5.701110083513844,-8.245339424565381,2,1
24771,1614260283.42,0.919229488910698,-0.0073965723007968515,-0.37156139873751515,0.6721541900186737,0.10835506166874355,-0.7259810862527469,vertical,0.2440530471072496,0.5417116567517366,3.0991505741335965,-7.663101725414762,2.312768376354593,10.20464272062369,1,3
24840,1614260284.8,0.9179344577504696,-0.0034903279939799766,-0.38758181979778494,0.6826253265399629,0.10884462260265028,-0.7253006071137552,vertical,1.0216410663063895,1.0193345707485368,4.514085574805496,-4.511121002457836,1.9236492882076641,8.672922291103195,3,0
24909,1614260286.18,0.91568535821713,-0.0016808360618375678,-0.37752543340705763,0.6818229786063061,0.11204096893356434,-0.7267754602588109,vertical,0.6431677402026187,0.10197177309816434,5.108534583913904,-7.541163116027196,3.8733872575669404,6.214321631569201,3,1
24978,1614260287.56,0.9260924096233205,0.0013487202691979375,-0.3844523019411984,0.679100599914786,0.10886127737043363,-0.7244454038158339,vertical,0.6774629675468976,0.40871519435834425,4.796575524176542,-9.791048658609352,3.7960542965715396,9.102541052264252,0,0
25047,1614260288.94,0.8980470747921552,-0.021483323667308454,-0.42367290740426145,0.6666767382114294,0.10745125378350368,-0.725668032818659,vertical,1.0741556539365005,0.25164015024168895,11.043710238884497,-14.435239143072323,10.184964287753388,14.551341822958534,1,3
25116,1614260290.32,0.8824027791681054,0.011202031499567415,-0.3815296223711207,0.6779717942534951,0.11206716597076471,-0.7225127788639873,vertical,0.31316069246048434,1.2084114902682526,11.600581086973722,-12.60842343949302,8.32306029710152,8.217865493379877,3,2
25185,1614260291.7,0.9171245396281794,0.004215248265322142,-0.38006289887476524,0.6664415805448678,0.09244646328640657,-0.7309057654549713,vertical,0.3637417767583837,1.1872409456470134,11.879279178888332,-12.857085876990773,6.807010001482573,8.011700072455298,3,3
25254,1614260293.08,0.9200615321452079,-0.012109640746533055,-0.38971473490729625,0.6733489990391981,0.11289406112636469,-0.7267050889679177,vertical,1.8763456161196044,0.33275551929418085,11.923549288634316,-12.888897874868913,6.749898372719705,8.09449477670976,3,3
25323,1614260294.46,0.9194655379343556,-0.012808848129678045,-0.3875256496824537,0.6657995017025602,0.10676899272394035,-0.7297038195179878,vertical,0.018370237927114518,1.53876328866166,11.922970340482234,-12.877938331086707,6.765523954159472,8.034261873097426,3,3
25392,1614260295.84,0.8585391554565448,-0.17855883333769865,-0.3945668478667155,0.6672218604296732,0.10401257836692204,-0.7297546309685045,vertical,1.0385985244948388,0.1330886034174004,11.789975226758813,-12.28089795099168,6.7173589795010065,8.088603564791596,3,3
25461,1614260297.22,0.934615255621171,-0.05068274977870757,-0.40892849739992343,0.6704331138561817,0.1084729885803136,-0.7267157861632335,vertical,0.6750030461269875,3.280330223845751,12.089914938574811,-13.011369403588887,6.73366019999471,8.08051717061588,3,3
25530,1614260298.6,0.9314316910213404,-0.10905884449715855,-0.3121253666614003,0.6742650147223961,0.10864336560293471,-0.7324741458049313,vertical,0.4991066802372211,0.4739004968700553,12.295427252792638,-12.673180283697473,6.752408910146944,8.060299637865814,3,3
25599,1614260299.98,0.9455083605780759,-0.14835125015979214,-0.31794550605163735,0.6825104396266707,0.11608191434001651,-0.717863705933948,vertical,1.1538029728112191,1.8585316541383146,12.475022605647542,-12.755721343034175,6.774457065152606,8.016177617005738,3,3
25668,1614260301.36,0.9441665493969416,-0.1511051482912805,-0.28535983490851946,0.6829783255269236,0.10762053342505434,-0.7250632991443398,vertical,0.02745640472928818,0.5851344124656654,12.507874848698428,-12.656246853423756,6.838560285079525,7.986288485177292,3,3
0,1614260575.0,0.9306924649800103,0.380382702108829,0.2553788872951445,0.8457289345988341,0.2045960875270852,-0.4653462324900052,overhang,0.00014416041739560384,0.00019810013369631416,0.05305018361758673,-62.21215358122549,6.851001422616432,7.971824550679285,3,3
46,1614260575.92,0.8486233339376278,0.42631949608069225,0.2672265541736173,0.8604477153593155,0.11706282102267901,-0.4759773475832591,overhang,0.6750665715165826,0.9103664394397187,-0.6477957601407711,-61.612154255699,5.477310280065631,-12.244464415736683,3,3
92,1614260576.84,0.39164886416948946,0.7672897907783597,0.4859442605551413,0.8665795173073918,0.09131110816450021,-0.4843168085679445,overhang,0.1829002660850698,0.40631026389628433,-4.547639736740594,-57.947064271184914,5.754118249397821,-12.297836676744517,3,3
138,1614260577.76,0.7155870353664676,0.45728041138941644,0.4862211211008356,0.8694891564061785,0.07941549816192398,-0.4918178205729957,overhang,0.943783413027634,0.145397628713335,-1.466177938409352,-60.065277974608605,5.8432059975520305,-12.340875360710626,3,3
184,1614260578.68,0.7086342046533785,0.3755969536989496,0.5579463969432383,0.857106589930393,0.08126029179958978,-0.4929600882746493,overhang,0.3640940699967265,0.5142003538669546,-1.2707094669499055,-59.74312232870585,5.880752435259052,-12.37104990379689,3,3
230,1614260579.6,0.7724015678537363,0.3679301268692005,0.5854399053727914,0.864692085992406,0.07811527493862333,-0.4908493668134423,overhang,0.9914378241972165,0.6506534239224105,-0.7408714478780452,-60.13875816290705,5.781963689237837,-12.283393066964802,3,3
